date,home_team,away_team,home_score,away_score,home_position,away_position,home_won,away_won,home_drawn,away_drawn,home_lost,away_lost,home_avg_goals_scored_per_match,away_avg_goals_scored_per_match,home_avg_goals_conceded_per_match,away_avg_goals_conceded_per_match,home_clean_sheets,away_clean_sheets,home_biggest_win,away_biggest_win,home_worst_defeat,away_worst_defeat,home_possession_%,away_possession_%,home_shots_on_target,away_shots_on_target,home_shots,away_shots,home_touches,away_touches,home_passes,away_passes,home_tackles,away_tackles,home_clearances,away_clearances,home_corners,away_corners,home_offsides,away_offsides,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_fouls_conceded,away_fouls_conceded
10/02/2016,Leicester City,Southampton,0,0,12,8,12,12,8,10,18,16,1.26,1.08,1.66,1.26,9,14,3 - 0 v Burnley ( H),0 - 4 v Sunderland ( A),1 - 6 v Spurs ( H),1 - 4 v Spurs ( H),38.1,61.9,1.0,5.0,9.0,11.0,564.0,796.0,390.0,627.0,16.0,19.0,26.0,19.0,3.0,6.0,1.0,2.0,1.0,0.0,0.0,0.0,9.0,9.0
10/02/2016,Manchester United,Stoke City,1,1,6,13,18,11,15,11,5,16,1.42,1.08,0.76,1.47,17,11,4 - 1 v Leicester ( H),3 - 1 v Swansea ( H),4 - 0 v Chelsea ( A),0 - 4 v Spurs ( H),67.2,32.8,9.0,6.0,24.0,7.0,772.0,469.0,534.0,268.0,22.0,14.0,35.0,44.0,13.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,14.0,9.0
10/01/2016,Sunderland,West Bromwich Albion,1,1,20,10,6,12,6,9,26,17,0.76,1.13,1.82,1.34,6,6,0 - 4 v Crystal Palace ( A),4 - 0 v Burnley ( H),5 - 1 v Chelsea ( A),0 - 4 v Man City ( H),55.9,44.1,2.0,7.0,7.0,17.0,631.0,524.0,424.0,326.0,17.0,17.0,32.0,30.0,6.0,5.0,2.0,1.0,1.0,3.0,0.0,0.0,7.0,13.0
10/01/2016,Swansea City,Liverpool,1,2,15,4,12,22,5,10,21,6,1.18,2.05,1.84,1.11,8,12,3 - 0 v Sunderland ( H),6 - 1 v Watford ( H),5 - 0 v Spurs ( A),3 - 1 v Leicester ( A),40.6,59.4,3.0,6.0,8.0,18.0,625.0,804.0,406.0,595.0,22.0,18.0,35.0,17.0,3.0,10.0,1.0,2.0,2.0,2.0,0.0,0.0,11.0,9.0
10/02/2016,Tottenham Hotspur,Manchester City,2,0,2,3,26,23,8,9,4,6,2.26,2.11,0.68,1.03,17,12,1 - 7 v Hull ( A),5 - 0 v Crystal Palace ( H),2 - 0 v Liverpool ( A),4 - 0 v Everton ( A),42.3,57.7,7.0,6.0,13.0,12.0,576.0,740.0,348.0,484.0,23.0,27.0,31.0,24.0,4.0,3.0,8.0,5.0,2.0,2.0,0.0,0.0,20.0,10.0
10/01/2016,Watford,AFC Bournemouth,2,2,17,9,11,12,7,10,20,16,1.05,1.45,1.79,1.76,7,10,2 - 4 v West Ham ( A),6 - 1 v Hull ( H),6 - 1 v Liverpool ( A),4 - 0 v Man City ( A),48.0,52.0,7.0,2.0,17.0,11.0,546.0,585.0,349.0,382.0,18.0,15.0,25.0,22.0,4.0,5.0,0.0,2.0,3.0,4.0,0.0,0.0,17.0,12.0
10/01/2016,West Ham United,Middlesbrough,1,1,11,19,12,5,9,13,17,20,1.24,0.71,1.68,1.39,10,11,1 - 4 v Swansea ( A),3 - 0 v Swansea ( H),1 - 5 v Arsenal ( H),4 - 0 v Bournemouth ( A),40.3,59.7,2.0,3.0,19.0,9.0,544.0,667.0,327.0,482.0,12.0,27.0,32.0,26.0,4.0,5.0,5.0,2.0,2.0,3.0,0.0,0.0,13.0,12.0
10/15/2016,Arsenal,Swansea City,3,2,5,15,23,12,6,5,9,21,2.03,1.18,1.16,1.84,13,8,1 - 5 v West Ham ( A),3 - 0 v Sunderland ( H),3 - 0 v Crystal Palace ( A),5 - 0 v Spurs ( A),48.7,51.3,6.0,6.0,16.0,13.0,743.0,724.0,514.0,525.0,17.0,26.0,17.0,21.0,5.0,6.0,9.0,2.0,0.0,1.0,1.0,0.0,7.0,10.0
10/15/2016,AFC Bournemouth,Hull City,6,1,9,18,12,9,10,7,16,22,1.45,0.97,1.76,2.11,10,5,6 - 1 v Hull ( H),4 - 2 v Middlesbrough ( H),4 - 0 v Man City ( A),1 - 7 v Spurs ( H),49.5,50.5,10.0,4.0,22.0,11.0,667.0,634.0,459.0,461.0,10.0,24.0,34.0,17.0,5.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,14.0
10/15/2016,Chelsea,Leicester City,3,0,1,12,30,12,3,8,5,18,2.24,1.26,0.87,1.66,16,9,5 - 0 v Everton ( H),3 - 0 v Burnley ( H),3 - 0 v Arsenal ( A),1 - 6 v Spurs ( H),54.9,45.1,6.0,0.0,16.0,5.0,768.0,627.0,553.0,449.0,19.0,20.0,27.0,21.0,8.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,6.0,12.0
10/15/2016,Crystal Palace,West Ham United,0,1,14,11,12,12,5,9,21,17,1.32,1.24,1.66,1.68,7,10,4 - 0 v Hull ( H),1 - 4 v Swansea ( A),5 - 0 v Man City ( A),1 - 5 v Arsenal ( H),55.2,44.8,3.0,4.0,12.0,12.0,619.0,551.0,411.0,351.0,9.0,25.0,12.0,38.0,7.0,6.0,1.0,1.0,1.0,3.0,0.0,1.0,12.0,13.0
10/17/2016,Liverpool,Manchester United,0,0,4,6,22,18,10,15,6,5,2.05,1.42,1.11,0.76,12,17,6 - 1 v Watford ( H),4 - 1 v Leicester ( H),3 - 1 v Leicester ( A),4 - 0 v Chelsea ( A),64.6,35.4,3.0,1.0,9.0,7.0,837.0,593.0,627.0,342.0,22.0,28.0,15.0,37.0,3.0,1.0,2.0,5.0,0.0,4.0,0.0,0.0,14.0,20.0
10/15/2016,Manchester City,Everton,1,1,3,7,23,17,9,10,6,11,2.11,1.63,1.03,1.16,12,13,5 - 0 v Crystal Palace ( H),4 - 0 v Man City ( H),4 - 0 v Everton ( A),5 - 0 v Chelsea ( A),72.6,27.4,8.0,2.0,19.0,3.0,878.0,478.0,661.0,255.0,17.0,25.0,13.0,49.0,13.0,1.0,0.0,6.0,0.0,2.0,0.0,0.0,7.0,9.0
10/16/2016,Middlesbrough,Watford,0,1,19,17,5,11,13,7,20,20,0.71,1.05,1.39,1.79,11,7,3 - 0 v Swansea ( H),2 - 4 v West Ham ( A),4 - 0 v Bournemouth ( A),6 - 1 v Liverpool ( A),63.9,36.1,3.0,2.0,10.0,4.0,672.0,467.0,467.0,265.0,21.0,21.0,24.0,30.0,4.0,6.0,0.0,1.0,4.0,1.0,0.0,0.0,15.0,10.0
10/16/2016,Southampton,Burnley,3,1,8,16,12,11,10,7,16,20,1.08,1.03,1.26,1.45,14,10,0 - 4 v Sunderland ( A),4 - 1 v Sunderland ( H),1 - 4 v Spurs ( H),4 - 0 v West Brom ( A),64.6,35.4,14.0,1.0,34.0,6.0,750.0,488.0,553.0,307.0,8.0,12.0,19.0,40.0,8.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,11.0,10.0
10/15/2016,Stoke City,Sunderland,2,0,13,20,11,6,11,6,16,26,1.08,0.76,1.47,1.82,11,6,3 - 1 v Swansea ( H),0 - 4 v Crystal Palace ( A),0 - 4 v Spurs ( H),5 - 1 v Chelsea ( A),57.2,42.8,6.0,1.0,17.0,11.0,652.0,531.0,478.0,357.0,17.0,10.0,17.0,15.0,6.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,10.0,13.0
10/15/2016,West Bromwich Albion,Tottenham Hotspur,1,1,10,2,12,26,9,8,17,4,1.13,2.26,1.34,0.68,6,17,4 - 0 v Burnley ( H),1 - 7 v Hull ( A),0 - 4 v Man City ( H),2 - 0 v Liverpool ( A),28.5,71.5,4.0,8.0,8.0,20.0,410.0,812.0,228.0,601.0,16.0,11.0,24.0,48.0,5.0,8.0,1.0,3.0,2.0,2.0,0.0,0.0,14.0,10.0
10/22/2016,Arsenal,Middlesbrough,0,0,5,19,23,5,6,13,9,20,2.03,0.71,1.16,1.39,13,11,1 - 5 v West Ham ( A),3 - 0 v Swansea ( H),3 - 0 v Crystal Palace ( A),4 - 0 v Bournemouth ( A),74.9,25.1,6.0,4.0,10.0,11.0,909.0,419.0,706.0,235.0,9.0,20.0,15.0,36.0,8.0,3.0,5.0,2.0,1.0,0.0,0.0,0.0,6.0,13.0
10/22/2016,AFC Bournemouth,Tottenham Hotspur,0,0,9,2,12,26,10,8,16,4,1.45,2.26,1.76,0.68,10,17,6 - 1 v Hull ( H),1 - 7 v Hull ( A),4 - 0 v Man City ( A),2 - 0 v Liverpool ( A),38.4,61.6,1.0,4.0,8.0,16.0,566.0,756.0,323.0,543.0,23.0,18.0,37.0,34.0,7.0,4.0,1.0,3.0,2.0,4.0,0.0,0.0,10.0,15.0
10/22/2016,Burnley,Everton,2,1,16,7,11,17,7,10,20,11,1.03,1.63,1.45,1.16,10,13,4 - 1 v Sunderland ( H),4 - 0 v Man City ( H),4 - 0 v West Brom ( A),5 - 0 v Chelsea ( A),34.9,65.1,3.0,8.0,10.0,21.0,502.0,764.0,294.0,557.0,13.0,6.0,53.0,27.0,2.0,8.0,1.0,1.0,2.0,3.0,0.0,0.0,16.0,15.0
10/23/2016,Chelsea,Manchester United,4,0,1,6,30,18,3,15,5,5,2.24,1.42,0.87,0.76,16,17,5 - 0 v Everton ( H),4 - 1 v Leicester ( H),3 - 0 v Arsenal ( A),4 - 0 v Chelsea ( A),43.9,56.1,6.0,5.0,14.0,16.0,657.0,774.0,447.0,556.0,18.0,21.0,25.0,24.0,5.0,7.0,2.0,3.0,3.0,2.0,0.0,0.0,7.0,17.0
10/22/2016,Hull City,Stoke City,0,2,18,13,9,11,7,11,22,16,0.97,1.08,2.11,1.47,5,11,4 - 2 v Middlesbrough ( H),3 - 1 v Swansea ( H),1 - 7 v Spurs ( H),0 - 4 v Spurs ( H),48.9,51.1,2.0,6.0,9.0,12.0,661.0,670.0,447.0,481.0,18.0,15.0,36.0,30.0,5.0,7.0,1.0,0.0,2.0,3.0,0.0,0.0,16.0,8.0
10/22/2016,Leicester City,Crystal Palace,3,1,12,14,12,12,8,5,18,21,1.26,1.32,1.66,1.66,9,7,3 - 0 v Burnley ( H),4 - 0 v Hull ( H),1 - 6 v Spurs ( H),5 - 0 v Man City ( A),44.6,55.4,4.0,7.0,16.0,23.0,617.0,737.0,403.0,487.0,18.0,17.0,42.0,22.0,8.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,10.0,8.0
10/22/2016,Liverpool,West Bromwich Albion,2,1,4,10,22,12,10,9,6,17,2.05,1.13,1.11,1.34,12,6,6 - 1 v Watford ( H),4 - 0 v Burnley ( H),3 - 1 v Leicester ( A),0 - 4 v Man City ( H),67.5,32.5,7.0,1.0,21.0,7.0,849.0,493.0,662.0,318.0,16.0,18.0,25.0,25.0,3.0,2.0,3.0,3.0,1.0,3.0,0.0,0.0,9.0,13.0
10/23/2016,Manchester City,Southampton,1,1,3,8,23,12,9,10,6,16,2.11,1.08,1.03,1.26,12,14,5 - 0 v Crystal Palace ( H),0 - 4 v Sunderland ( A),4 - 0 v Everton ( A),1 - 4 v Spurs ( H),64.7,35.3,3.0,2.0,14.0,6.0,813.0,549.0,582.0,319.0,19.0,35.0,14.0,35.0,10.0,3.0,1.0,4.0,3.0,3.0,0.0,0.0,11.0,10.0
10/22/2016,Swansea City,Watford,0,0,15,17,12,11,5,7,21,20,1.18,1.05,1.84,1.79,8,7,3 - 0 v Sunderland ( H),2 - 4 v West Ham ( A),5 - 0 v Spurs ( A),6 - 1 v Liverpool ( A),53.8,46.2,5.0,2.0,11.0,10.0,660.0,588.0,443.0,385.0,15.0,15.0,36.0,25.0,7.0,2.0,1.0,4.0,2.0,1.0,0.0,0.0,15.0,16.0
10/22/2016,West Ham United,Sunderland,1,0,11,20,12,6,9,6,17,26,1.24,0.76,1.68,1.82,10,6,1 - 4 v Swansea ( A),0 - 4 v Crystal Palace ( A),1 - 5 v Arsenal ( H),5 - 1 v Chelsea ( A),64.4,35.6,3.0,2.0,20.0,10.0,778.0,480.0,541.0,296.0,13.0,16.0,34.0,33.0,6.0,2.0,3.0,1.0,2.0,5.0,0.0,0.0,10.0,13.0
10/29/2016,Crystal Palace,Liverpool,2,4,14,4,12,22,5,10,21,6,1.32,2.05,1.66,1.11,7,12,4 - 0 v Hull ( H),6 - 1 v Watford ( H),5 - 0 v Man City ( A),3 - 1 v Leicester ( A),44.7,55.3,6.0,10.0,7.0,17.0,641.0,737.0,417.0,518.0,27.0,23.0,32.0,29.0,3.0,3.0,4.0,1.0,1.0,2.0,0.0,0.0,15.0,5.0
10/30/2016,Everton,West Ham United,2,0,7,11,17,12,10,9,11,17,1.63,1.24,1.16,1.68,13,10,4 - 0 v Man City ( H),1 - 4 v Swansea ( A),5 - 0 v Chelsea ( A),1 - 5 v Arsenal ( H),49.3,50.7,6.0,3.0,17.0,13.0,587.0,616.0,410.0,418.0,15.0,7.0,20.0,19.0,8.0,8.0,2.0,1.0,2.0,3.0,0.0,0.0,15.0,12.0
10/29/2016,Manchester United,Burnley,0,0,6,16,18,11,15,7,5,20,1.42,1.03,0.76,1.45,17,10,4 - 1 v Leicester ( H),4 - 1 v Sunderland ( H),4 - 0 v Chelsea ( A),4 - 0 v West Brom ( A),72.2,27.8,11.0,1.0,38.0,7.0,859.0,452.0,646.0,244.0,8.0,17.0,25.0,43.0,19.0,1.0,0.0,2.0,1.0,3.0,1.0,0.0,12.0,9.0
10/29/2016,Middlesbrough,AFC Bournemouth,2,0,19,9,5,12,13,10,20,16,0.71,1.45,1.39,1.76,11,10,3 - 0 v Swansea ( H),6 - 1 v Hull ( H),4 - 0 v Bournemouth ( A),4 - 0 v Man City ( A),40.4,59.6,3.0,3.0,11.0,18.0,568.0,726.0,357.0,526.0,22.0,16.0,28.0,14.0,4.0,9.0,0.0,0.0,2.0,1.0,0.0,0.0,7.0,7.0
10/30/2016,Southampton,Chelsea,0,2,8,1,12,30,10,3,16,5,1.08,2.24,1.26,0.87,14,16,0 - 4 v Sunderland ( A),5 - 0 v Everton ( H),1 - 4 v Spurs ( H),3 - 0 v Arsenal ( A),54.8,45.2,1.0,7.0,10.0,13.0,692.0,622.0,486.0,409.0,23.0,27.0,13.0,33.0,7.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0
10/31/2016,Stoke City,Swansea City,3,1,13,15,11,12,11,5,16,21,1.08,1.18,1.47,1.84,11,8,3 - 1 v Swansea ( H),3 - 0 v Sunderland ( H),0 - 4 v Spurs ( H),5 - 0 v Spurs ( A),45.6,54.4,4.0,6.0,17.0,14.0,549.0,639.0,364.0,435.0,21.0,14.0,14.0,33.0,6.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0,7.0,14.0
10/29/2016,Sunderland,Arsenal,1,4,20,5,6,23,6,6,26,9,0.76,2.03,1.82,1.16,6,13,0 - 4 v Crystal Palace ( A),1 - 5 v West Ham ( A),5 - 1 v Chelsea ( A),3 - 0 v Crystal Palace ( A),34.2,65.8,1.0,7.0,3.0,21.0,465.0,764.0,299.0,591.0,17.0,18.0,23.0,22.0,0.0,8.0,6.0,1.0,4.0,3.0,0.0,0.0,9.0,13.0
10/29/2016,Tottenham Hotspur,Leicester City,1,1,2,12,26,12,8,8,4,18,2.26,1.26,0.68,1.66,17,9,1 - 7 v Hull ( A),3 - 0 v Burnley ( H),2 - 0 v Liverpool ( A),1 - 6 v Spurs ( H),64.1,35.9,5.0,1.0,22.0,6.0,724.0,469.0,493.0,275.0,11.0,19.0,38.0,23.0,8.0,1.0,2.0,1.0,3.0,4.0,0.0,0.0,11.0,20.0
10/29/2016,Watford,Hull City,1,0,17,18,11,9,7,7,20,22,1.05,0.97,1.79,2.11,7,5,2 - 4 v West Ham ( A),4 - 2 v Middlesbrough ( H),6 - 1 v Liverpool ( A),1 - 7 v Spurs ( H),54.4,45.6,0.0,2.0,23.0,8.0,672.0,585.0,476.0,399.0,13.0,12.0,21.0,37.0,7.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,13.0,8.0
10/29/2016,West Bromwich Albion,Manchester City,0,4,10,3,12,23,9,9,17,6,1.13,2.11,1.34,1.03,6,12,4 - 0 v Burnley ( H),5 - 0 v Crystal Palace ( H),0 - 4 v Man City ( H),4 - 0 v Everton ( A),30.1,69.9,1.0,8.0,9.0,21.0,431.0,835.0,281.0,675.0,12.0,10.0,17.0,19.0,1.0,7.0,3.0,3.0,4.0,3.0,0.0,0.0,17.0,10.0
11/06/2016,Arsenal,Tottenham Hotspur,1,1,5,2,23,26,6,8,9,4,2.03,2.26,1.16,0.68,13,17,1 - 5 v West Ham ( A),1 - 7 v Hull ( A),3 - 0 v Crystal Palace ( A),2 - 0 v Liverpool ( A),45.7,54.3,2.0,3.0,15.0,10.0,644.0,731.0,423.0,522.0,23.0,15.0,17.0,35.0,7.0,2.0,7.0,1.0,1.0,2.0,0.0,0.0,11.0,17.0
11/05/2016,AFC Bournemouth,Sunderland,1,2,9,20,12,6,10,6,16,26,1.45,0.76,1.76,1.82,10,6,6 - 1 v Hull ( H),0 - 4 v Crystal Palace ( A),4 - 0 v Man City ( A),5 - 1 v Chelsea ( A),69.8,30.2,7.0,4.0,22.0,9.0,751.0,438.0,537.0,235.0,15.0,18.0,21.0,28.0,12.0,2.0,1.0,2.0,3.0,2.0,0.0,1.0,14.0,17.0
11/05/2016,Burnley,Crystal Palace,3,2,16,14,11,12,7,5,20,21,1.03,1.32,1.45,1.66,10,7,4 - 1 v Sunderland ( H),4 - 0 v Hull ( H),4 - 0 v West Brom ( A),5 - 0 v Man City ( A),38.2,61.8,7.0,5.0,14.0,16.0,514.0,725.0,328.0,508.0,23.0,8.0,44.0,13.0,4.0,7.0,3.0,3.0,1.0,2.0,0.0,0.0,11.0,12.0
11/05/2016,Chelsea,Everton,5,0,1,7,30,17,3,10,5,11,2.24,1.63,0.87,1.16,16,13,5 - 0 v Everton ( H),4 - 0 v Man City ( H),3 - 0 v Arsenal ( A),5 - 0 v Chelsea ( A),60.1,39.9,9.0,0.0,21.0,1.0,886.0,620.0,685.0,463.0,26.0,23.0,14.0,25.0,4.0,2.0,2.0,1.0,0.0,3.0,0.0,0.0,5.0,16.0
11/06/2016,Hull City,Southampton,2,1,18,8,9,12,7,10,22,16,0.97,1.08,2.11,1.26,5,14,4 - 2 v Middlesbrough ( H),0 - 4 v Sunderland ( A),1 - 7 v Spurs ( H),1 - 4 v Spurs ( H),33.6,66.4,2.0,7.0,6.0,19.0,491.0,798.0,319.0,631.0,13.0,7.0,37.0,9.0,1.0,10.0,1.0,1.0,0.0,5.0,0.0,0.0,13.0,15.0
11/06/2016,Leicester City,West Bromwich Albion,1,2,12,10,12,12,8,9,18,17,1.26,1.13,1.66,1.34,9,6,3 - 0 v Burnley ( H),4 - 0 v Burnley ( H),1 - 6 v Spurs ( H),0 - 4 v Man City ( H),59.1,40.9,2.0,5.0,5.0,11.0,715.0,559.0,520.0,358.0,14.0,17.0,26.0,35.0,5.0,6.0,4.0,0.0,0.0,2.0,0.0,0.0,8.0,8.0
11/06/2016,Liverpool,Watford,6,1,4,17,22,11,10,7,6,20,2.05,1.05,1.11,1.79,12,7,6 - 1 v Watford ( H),2 - 4 v West Ham ( A),3 - 1 v Leicester ( A),6 - 1 v Liverpool ( A),59.6,40.4,17.0,8.0,28.0,11.0,766.0,578.0,563.0,378.0,19.0,9.0,16.0,19.0,6.0,3.0,1.0,2.0,1.0,2.0,0.0,0.0,14.0,10.0
11/05/2016,Manchester City,Middlesbrough,1,1,3,19,23,5,9,13,6,20,2.11,0.71,1.03,1.39,12,11,5 - 0 v Crystal Palace ( H),3 - 0 v Swansea ( H),4 - 0 v Everton ( A),4 - 0 v Bournemouth ( A),71.0,29.0,7.0,3.0,25.0,5.0,838.0,450.0,632.0,266.0,15.0,17.0,14.0,41.0,8.0,2.0,5.0,2.0,1.0,3.0,0.0,0.0,7.0,15.0
11/06/2016,Swansea City,Manchester United,1,3,15,6,12,18,5,15,21,5,1.18,1.42,1.84,0.76,8,17,3 - 0 v Sunderland ( H),4 - 1 v Leicester ( H),5 - 0 v Spurs ( A),4 - 0 v Chelsea ( A),37.2,62.8,1.0,3.0,6.0,9.0,609.0,951.0,449.0,762.0,16.0,18.0,15.0,35.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,9.0,16.0
11/05/2016,West Ham United,Stoke City,1,1,11,13,12,11,9,11,17,16,1.24,1.08,1.68,1.47,10,11,1 - 4 v Swansea ( A),3 - 1 v Swansea ( H),1 - 5 v Arsenal ( H),0 - 4 v Spurs ( H),58.1,41.9,2.0,4.0,9.0,12.0,680.0,526.0,498.0,361.0,14.0,16.0,26.0,17.0,6.0,4.0,4.0,1.0,4.0,1.0,0.0,0.0,11.0,10.0
11/19/2016,Crystal Palace,Manchester City,1,2,14,3,12,23,5,9,21,6,1.32,2.11,1.66,1.03,7,12,4 - 0 v Hull ( H),5 - 0 v Crystal Palace ( H),5 - 0 v Man City ( A),4 - 0 v Everton ( A),38.3,61.7,2.0,4.0,8.0,10.0,480.0,662.0,276.0,447.0,26.0,15.0,26.0,39.0,2.0,7.0,1.0,1.0,1.0,2.0,0.0,0.0,12.0,15.0
11/19/2016,Everton,Swansea City,1,1,7,15,17,12,10,5,11,21,1.63,1.18,1.16,1.84,13,8,4 - 0 v Man City ( H),3 - 0 v Sunderland ( H),5 - 0 v Chelsea ( A),5 - 0 v Spurs ( A),62.7,37.3,6.0,3.0,14.0,6.0,697.0,523.0,500.0,308.0,17.0,15.0,16.0,50.0,10.0,3.0,1.0,4.0,5.0,2.0,0.0,0.0,13.0,12.0
11/19/2016,Manchester United,Arsenal,1,1,6,5,18,23,15,6,5,9,1.42,2.03,0.76,1.16,17,13,4 - 1 v Leicester ( H),1 - 5 v West Ham ( A),4 - 0 v Chelsea ( A),3 - 0 v Crystal Palace ( A),45.5,54.5,5.0,1.0,12.0,5.0,683.0,758.0,444.0,552.0,23.0,23.0,32.0,31.0,10.0,4.0,3.0,0.0,3.0,3.0,0.0,0.0,14.0,11.0
11/20/2016,Middlesbrough,Chelsea,0,1,19,1,5,30,13,3,20,5,0.71,2.24,1.39,0.87,11,16,3 - 0 v Swansea ( H),5 - 0 v Everton ( H),4 - 0 v Bournemouth ( A),3 - 0 v Arsenal ( A),42.4,57.6,1.0,3.0,12.0,13.0,628.0,802.0,451.0,620.0,16.0,9.0,22.0,20.0,2.0,3.0,0.0,1.0,2.0,3.0,0.0,0.0,13.0,10.0
11/19/2016,Southampton,Liverpool,0,0,8,4,12,22,10,10,16,6,1.08,2.05,1.26,1.11,14,12,0 - 4 v Sunderland ( A),6 - 1 v Watford ( H),1 - 4 v Spurs ( H),3 - 1 v Leicester ( A),35.4,64.6,0.0,2.0,3.0,15.0,575.0,883.0,368.0,661.0,25.0,22.0,20.0,10.0,1.0,8.0,2.0,2.0,1.0,1.0,0.0,0.0,8.0,11.0
11/19/2016,Stoke City,AFC Bournemouth,0,1,13,9,11,12,11,10,16,16,1.08,1.45,1.47,1.76,11,10,3 - 1 v Swansea ( H),6 - 1 v Hull ( H),0 - 4 v Spurs ( H),4 - 0 v Man City ( A),51.1,48.9,6.0,2.0,14.0,8.0,558.0,568.0,363.0,353.0,26.0,21.0,11.0,42.0,3.0,4.0,2.0,3.0,3.0,3.0,0.0,0.0,17.0,10.0
11/19/2016,Sunderland,Hull City,3,0,20,18,6,9,6,7,26,22,0.76,0.97,1.82,2.11,6,5,0 - 4 v Crystal Palace ( A),4 - 2 v Middlesbrough ( H),5 - 1 v Chelsea ( A),1 - 7 v Spurs ( H),41.3,58.7,4.0,7.0,11.0,17.0,561.0,717.0,374.0,515.0,12.0,13.0,37.0,35.0,2.0,8.0,1.0,1.0,1.0,0.0,1.0,0.0,9.0,8.0
11/19/2016,Tottenham Hotspur,West Ham United,3,2,2,11,26,12,8,9,4,17,2.26,1.24,0.68,1.68,17,10,1 - 7 v Hull ( A),1 - 4 v Swansea ( A),2 - 0 v Liverpool ( A),1 - 5 v Arsenal ( H),66.9,33.1,6.0,3.0,14.0,11.0,801.0,525.0,595.0,294.0,15.0,22.0,20.0,39.0,4.0,5.0,2.0,6.0,3.0,2.0,0.0,1.0,13.0,16.0
11/19/2016,Watford,Leicester City,2,1,17,12,11,12,7,8,20,18,1.05,1.26,1.79,1.66,7,9,2 - 4 v West Ham ( A),3 - 0 v Burnley ( H),6 - 1 v Liverpool ( A),1 - 6 v Spurs ( H),45.8,54.2,3.0,2.0,10.0,11.0,592.0,610.0,353.0,410.0,15.0,17.0,34.0,27.0,4.0,6.0,1.0,0.0,2.0,3.0,0.0,0.0,12.0,18.0
11/21/2016,West Bromwich Albion,Burnley,4,0,10,16,12,11,9,7,17,20,1.13,1.03,1.34,1.45,6,10,4 - 0 v Burnley ( H),4 - 1 v Sunderland ( H),0 - 4 v Man City ( H),4 - 0 v West Brom ( A),45.5,54.5,6.0,2.0,16.0,5.0,574.0,654.0,401.0,482.0,10.0,10.0,28.0,38.0,4.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,12.0,12.0
11/27/2016,Arsenal,AFC Bournemouth,3,1,5,9,23,12,6,10,9,16,2.03,1.45,1.16,1.76,13,10,1 - 5 v West Ham ( A),6 - 1 v Hull ( H),3 - 0 v Crystal Palace ( A),4 - 0 v Man City ( A),51.5,48.5,3.0,3.0,16.0,9.0,693.0,672.0,466.0,432.0,24.0,17.0,20.0,33.0,3.0,10.0,1.0,4.0,3.0,5.0,0.0,0.0,12.0,13.0
11/26/2016,Burnley,Manchester City,1,2,16,3,11,23,7,9,20,6,1.03,2.11,1.45,1.03,10,12,4 - 1 v Sunderland ( H),5 - 0 v Crystal Palace ( H),4 - 0 v West Brom ( A),4 - 0 v Everton ( A),33.3,66.7,5.0,5.0,10.0,21.0,454.0,749.0,266.0,545.0,12.0,13.0,21.0,53.0,5.0,8.0,4.0,3.0,2.0,3.0,0.0,0.0,8.0,15.0
11/26/2016,Chelsea,Tottenham Hotspur,2,1,1,2,30,26,3,8,5,4,2.24,2.26,0.87,0.68,16,17,5 - 0 v Everton ( H),1 - 7 v Hull ( A),3 - 0 v Arsenal ( A),2 - 0 v Liverpool ( A),45.9,54.1,5.0,6.0,9.0,12.0,599.0,671.0,386.0,459.0,23.0,22.0,34.0,22.0,3.0,8.0,3.0,3.0,2.0,1.0,0.0,0.0,13.0,16.0
11/26/2016,Hull City,West Bromwich Albion,1,1,18,10,9,12,7,9,22,17,0.97,1.13,2.11,1.34,5,6,4 - 2 v Middlesbrough ( H),4 - 0 v Burnley ( H),1 - 7 v Spurs ( H),0 - 4 v Man City ( H),53.3,46.7,4.0,2.0,10.0,11.0,644.0,584.0,480.0,405.0,10.0,12.0,31.0,24.0,2.0,6.0,1.0,0.0,3.0,2.0,0.0,0.0,7.0,10.0
11/26/2016,Leicester City,Middlesbrough,2,2,12,19,12,5,8,13,18,20,1.26,0.71,1.66,1.39,9,11,3 - 0 v Burnley ( H),3 - 0 v Swansea ( H),1 - 6 v Spurs ( H),4 - 0 v Bournemouth ( A),40.7,59.3,3.0,2.0,11.0,6.0,504.0,672.0,330.0,487.0,13.0,6.0,22.0,37.0,2.0,3.0,3.0,1.0,4.0,4.0,0.0,0.0,15.0,12.0
